activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,1,2,1,2,25000.0,13.89,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,44,20%-<30%,8,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Joint,4,0,2,1,1,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,70,NA,9,9,1,11,,,,1,11,,,,2,2,1,,,,,1,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,2,7,,,,10,,,,5046,91.22,65300,155,878,1201,46
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,5,0,2,1,2,1,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,105,NA,9,9,11,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3563,97.5,65300,89,340,962,57
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,31,1,2,1,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,63,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3982,78.53,65300,211,969,1151,32
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,45000.0,80.38,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,60,>60%,9,8,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,35-44,Yes,No,1,1,6,,,,,1,,,,3455,98.67,65300,0,295,752,43
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,2 or more minority races,Male,5,0,2,1,4,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,45,NA,9,9,11,,,,,5,,,,,2,4,27,44,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4476,96.98,65300,78,517,1178,49
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012003,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,1,4,1,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,11,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3882,98.12,65300,124,751,1128,25
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,71,2,1,5,1,2,2,2,125000.0,NA,1.000,NA,3,NA,NA,NA,NA,NA,360,NA,12,1,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6403,86.32,65300,93,959,1847,41
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,1,5,1,2,2,2,85000.0,NA,8.380,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,145000.0,56,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,47,50%-60%,8,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,1,,,,4476,96.98,65300,78,517,1178,49
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,145000.0,56,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,37,>60%,8,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,1,,,,4476,96.98,65300,78,517,1178,49
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Free Form Text Only,Male,4,0,2,2,32,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,64,NA,9,9,11,,,,,5,,,,,2,4,,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,6288,85.78,65300,79,2373,3472,22
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,55000.0,84.29,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,68,>60%,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,5046,91.22,65300,155,878,1201,46
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,35000.0,97.98,6.250,-0.800,2,293.06,NA,0.00,2512.26,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,17,30%-<36%,1,10,11,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,3294,99.42,65300,80,592,939,35
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,1,2,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,171,NA,9,9,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,3982,78.53,65300,211,969,1151,32
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,4,1,2,1,2,85000.0,17.78,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,455000,1,1,3,5,1,NA,220,20%-<30%,9,8,1,11,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,3,,,,3549,98.08,65300,82,714,1069,26
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,75000.0,54.49,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,465000,1,1,3,5,1,NA,28,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,3,,,,6288,85.78,65300,79,2373,3472,22
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,4,1,2,1,2,415000.0,100,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,415000,1,1,3,5,1,NA,89,>60%,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,8254,87.28,65300,160,1314,2115,18
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012004,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,74.99,7.490,1.095,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,515000,1,1,3,5,1,NA,141,46,9,8,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5935,98.79,65300,106,769,1426,26
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,25000.0,34.16,7.240,3.955,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,385000,1,1,3,5,1,NA,75,49,8,9,11,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,175000.0,69.27,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,555000,1,1,3,5,1,NA,105,>60%,8,10,11,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,4551,94.64,65300,112,781,1040,20
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,2,2,1,2,35000.0,14.24,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,295000,1,1,3,5,1,NA,35,>60%,8,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,3,,,,5046,91.22,65300,155,878,1201,46
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,1,2,1,1,35000.0,12,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,255000,1,3,3,5,1,NA,67,>60%,8,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,3,4,,4367,97.07,65300,63,583,883,38
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,2,1,2,1,2,105000.0,23.26,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,435000,1,1,3,5,1,NA,140,30%-<36%,8,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,1,1,2,1,2,65000.0,18.31,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,57,>60%,8,9,11,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,55-64,65-74,No,Yes,1,1,6,,,,,3,,,,5935,98.79,65300,106,769,1426,26
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,1,1,2,1,1,135000.0,39.84,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,325000,1,3,3,5,1,NA,120,50%-60%,8,10,1,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,4,,,6615,93.27,65300,80,531,1671,57
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,3,0,2,1,2,2,2,1,2,115000.0,83.7,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,265000,1,1,3,5,1,NA,44,>60%,8,9,1,,,,,1,11,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,3,,,,4139,98.77,65300,113,493,1115,31
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,1,4,2,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,92,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4713,96.48,65300,61,443,1088,33
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,65000.0,51.32,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,385000,1,1,3,5,1,NA,189,20%-<30%,9,8,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,48.95,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,395000,1,1,3,5,1,NA,106,30%-<36%,8,10,12,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,9436,84.78,65300,175,1851,2591,28
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,0,2,1,4,1,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,99,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,1,6,,,,,10,,,,4139,98.77,65300,113,493,1115,31
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,2,2,2,15000.0,NA,6.500,NA,3,NA,NA,NA,NA,NA,360,NA,17,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2293,87.66,65300,75,362,772,41
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,35000.0,36.38,7.240,3.870,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,29,49,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6288,85.78,65300,79,2373,3472,22
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,0,2,1,4,2,2,1,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,85,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6175,88.24,65300,163,1327,2071,17
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,105000.0,76.19,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,425000,1,1,3,5,1,NA,96,>60%,8,10,14,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,3927,98.91,65300,82,434,729,18
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,155000.0,73.15,6.490,1.050,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,103,41,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,6403,86.32,65300,93,959,1847,41
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,25000.0,40,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,2,NA,82,46,9,8,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,6,1,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,3,,,,3549,98.08,65300,82,714,1069,26
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025010401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Free Form Text Only,Male,5,0,2,1,2,2,2,1,1,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,11,,,,,5,,,,,2,4,,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2748,96.22,65300,39,232,728,26
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Free Form Text Only,Male,5,0,2,1,2,1,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,2,NA,69,NA,9,9,1,11,,,,5,,,,,2,4,,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4139,98.77,65300,113,493,1115,31
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,3,0,2,1,4,2,2,1,2,205000.0,94.45,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,425000,1,1,3,5,1,NA,195,46,8,10,1,11,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,4,9,,,5400,97.35,65300,140,857,1398,0
2024,B4TYDEB6GKMZO031MB27,20940,CA,06025,06025011400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,2,2,75000.0,24.89,5.875,0.434,2,4008.40,NA,2932.02,1567.02,,180,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,70,45,9,2,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,2,7,,,,10,,,,4476,96.98,65300,78,517,1178,49
2024,COINQMNIM6RBU631DD85,20940,CA,06025,06025011002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,2,2,1,2,255000.0,89.24,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,2,2,685000,1,1,3,5,1,NA,143,<20%,11,11,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,1,4,,,9436,84.78,65300,175,1851,2591,28
2024,COINQMNIM6RBU631DD85,20940,CA,06025,06025010500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,187,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,6714,88.64,65300,114,1056,1892,41
2024,COINQMNIM6RBU631DD85,20940,CA,06025,06025011700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,5,0,2,1,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,187,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,5046,91.22,65300,155,878,1201,46
2024,WV0OVGBTLUP1XIUJE722,20940,CA,06025,06025010102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,2,1,2,1,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,1,2,2,NA,1,1,3,5,1,NA,95,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4738,90.48,65300,77,779,1662,43
2024,254900ZFWS2106HWPH46,20940,CA,06025,06025011201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,4,0,2,1,1,2,2,2,2,5000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,1,NA,1,1,3,5,1,NA,119,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,25-34,No,No,2,1,6,,,,,10,,,,8254,87.28,65300,160,1314,2115,18
2024,254900ZFWS2106HWPH46,20940,CA,06025,06025012302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,165000.0,103.80000,7.125,1.213,2,10320.39,NA,4260.14,,90.88,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,75,41,1,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,1,,,,,10,,,,6288,85.78,65300,79,2373,3472,22
2024,254900ZFWS2106HWPH46,20940,CA,06025,06025011600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,6,2,1,1,2,2,2,2,15000.0,99.93700,6.750,0.535,2,NA,NA,0.00,,,180,NA,NA,2,2,2,1,385000,1,1,3,5,1,NA,140,30%-<36%,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6615,93.27,65300,80,531,1671,57
2024,254900ZFWS2106HWPH46,20940,CA,06025,06025012302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Sex Not Available,3,0,2,2,1,1,2,2,2,375000.0,96.50000,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,56,>60%,3,9,1,14,,,,1,14,,,,2,2,5,,,,,5,,,,,2,2,3,2,2,2,35-44,25-34,No,No,2,1,1,,,,,1,2,,,6288,85.78,65300,79,2373,3472,22
